text,sentiment,subjectivity,polarity
b'how long does #corona #virus last ?\n#coronainpakistan #dawnnews #update #englandreport #copper #air\xe2\x80\xa6 https://t.co/xvgehznwwu',"Sentiment(polarity=-0.025, subjectivity=0.23333333333333334)",0.23333333333333334,-0.025
b'[video] online education now the new normal due to coronavirus pandemic\n#covid19 #corona #coronavirus\xe2\x80\xa6 https://t.co/ahod7r6wpt',"Sentiment(polarity=0.053787878787878794, subjectivity=0.49318181818181817)",0.49318181818181817,0.053787878787878794
b'home office up and running!\nday-1 of vfh. \n#corona #coronainpakistan \n#socialdistancing https://t.co/nzmlj1pjvz',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@chicagotribune even last weekend this is what tj looked like #quarantine #oakpark #riverforest #coronavirus\xe2\x80\xa6 https://t.co/dk3j9wjhms',"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.06666666666666667,0.0
b'they deserve to help\xf0\x9f\x92\x94\xf0\x9f\x98\xa2\n#coronainpakistan \n#corona https://t.co/kz1l7f2net',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'dunno what to say !!! \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n#corona \nhttps://t.co/nthgq3o2sq',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'my ass went to ah party the other day with two 12packs of corona and was like yoooooo i brought that corona everybo\xe2\x80\xa6 https://t.co/2yqa79pt1q',"Sentiment(polarity=-0.125, subjectivity=0.375)",0.375,-0.125
"b'dear @narendramodi ji,\nplease shutdown all the petrol pumps for a week.\nso no will go out or travel anywhere.\npeopl\xe2\x80\xa6 https://t.co/jb7hldeuse'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'been locked away from reality for basically a week and being tempted to watch #foxnews #nonono #readabook\xe2\x80\xa6 https://t.co/nrzwi6z0l3',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'we are in endgame now...\n#coronavirusindia #socialdistanacing #corona #coronaviruschallenge #coronatn https://t.co/vc3p6eu338',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'sadly the doors of mosque are closed but not the doors of mercy...  allah the merciful... #corona #coronainpakistan\xe2\x80\xa6 https://t.co/1yituterys',"Sentiment(polarity=-0.3, subjectivity=0.55)",0.55,-0.3
"b'as the surreal headlines on #corona roll in relentlessly from around the world, i keep expecting to see will smith\xe2\x80\xa6 https://t.co/6jlwvo1lao'","Sentiment(polarity=0.25, subjectivity=1.0)",1.0,0.25
b'@pmoindia @drharshvardhan @narendramodi international media\xe2\x80\x99s are behind us #covidindia #covid #corona\xe2\x80\xa6 https://t.co/g5vc35r0xr',"Sentiment(polarity=-0.2, subjectivity=0.35)",0.35,-0.2
b'now hopefully this nonsense would stop. #shame #corona https://t.co/tekxraif7c',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'82,000 &amp; counting have recovered from corona! \xf0\x9f\xa4\xaf\xf0\x9f\xa4\xaf\xf0\x9f\xa4\xaf\xf0\x9f\xa4\xaf\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f#corona'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'was able to catch the sundown today. the golden hour - when everything looks dreamy and for a short moment you dont\xe2\x80\xa6 https://t.co/ocvk65imn6',"Sentiment(polarity=0.26666666666666666, subjectivity=0.47500000000000003)",0.47500000000000003,0.26666666666666666
"b""this is 2nd day of our complete closure of @iskconkolkata temple. this is iskcon's 1st center in india &amp; 1st time i\xe2\x80\xa6 https://t.co/m4wcrh6wgr""","Sentiment(polarity=0.0, subjectivity=0.16666666666666666)",0.16666666666666666,0.0
"b'nature has its own way to restore balance, it came in the benign form of #corona this century and not ww3 thankfull\xe2\x80\xa6 https://t.co/qowz0lu7ge'","Sentiment(polarity=0.6, subjectivity=1.0)",1.0,0.6
b'world is where you swim in and dance. life without rules is indeed comfy \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\n#life #happiness #world\xe2\x80\xa6 https://t.co/jmunxcffvu',"Sentiment(polarity=0.7, subjectivity=0.2)",0.2,0.7
"b'stop the spread of covid-19 by washing your hands, avoiding crowds, and staying home if you feel sick.\xe2\x80\xa6 https://t.co/fxju0d7xdu'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'waiting to see the marketing strategies of @netflixindia @primevideoin @ahavideoin @zee5india in these quarantined\xe2\x80\xa6 https://t.co/9jyoh0yney',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'only salunkhey can save us \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 now #video #corona #pandemic #epidemic https://t.co/rgbjy6aofy',"Sentiment(polarity=0.0, subjectivity=1.0)",1.0,0.0
b'volatility index (vix) at historical overbought zone....\n#coronavirusindia #coronavirusupdate #corona #covidindia https://t.co/6ouwbw7dy9',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'hey,@ortelcomm because of your broadband speed that thrills, i had to stop work from home and had to come to office\xe2\x80\xa6 https://t.co/pju8vmyvil'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'sindh has strategically set up #corona centers in sukkur, nawabshah, hyderabad &amp; karachi because cities have medica\xe2\x80\xa6 https://t.co/fcayi4nrhd'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#corona may have stopped work in the industry but the edit for our film #bollywooddownunder continues in a safe and\xe2\x80\xa6 https://t.co/nynmrek5ez',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"b'pehle mai logo se door bhaagta tha\nlog puchte the ""kyu""\n\nthanks to corona for providing me a answer...\xf0\x9f\x99\x8f#corona'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'if #corona happened during upa under manmohan singh &amp; sonia gandhi :\n\nrs 5000 cr    lab scam\nrs 7000 cr    mask sca\xe2\x80\xa6 https://t.co/xtiranpa7z',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#who and chinese government must release a brief description of the way #covid19 have been created and spread.\nwhy\xe2\x80\xa6 https://t.co/j9p7niobbu',"Sentiment(polarity=0.0, subjectivity=0.16666666666666666)",0.16666666666666666,0.0
b'it\xe2\x80\x99s going up fast! already 1000 followers on our youtube channel!\n\nhttps://t.co/njtauwucfm\n\n#vrbnstudios #youtube\xe2\x80\xa6 https://t.co/pmxcghgttc',"Sentiment(polarity=0.25, subjectivity=0.6)",0.6,0.25
b'worth watching. first hand experience of how it is being done in india.\n\npatience is the key. be mentally prepared.\xe2\x80\xa6 https://t.co/d1fnnwnylx',"Sentiment(polarity=0.11250000000000002, subjectivity=0.4083333333333333)",0.4083333333333333,0.11250000000000002
b'one #corona patient died last night in charsadda. he was immediately buried under strict measures.\nthe said patient\xe2\x80\xa6 https://t.co/z80xjgai62',"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.06666666666666667,0.0
b'@theoliveknife\nif #corona happened during upa under manmohan singh &amp; sonia gandhi :\nrs 5000 cr  lab scam\nrs 7000 cr\xe2\x80\xa6 https://t.co/8j4drm3jtl',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'i can\xe2\x80\x99t help but smile at the poetry of things\npeople all over were sitting on dharnas, holding mass processions an\xe2\x80\xa6 https://t.co/62yxfnd9uu'","Sentiment(polarity=0.3, subjectivity=0.1)",0.1,0.3
"b""no dear fellows, we don't need awareness walks, we need self isolation to tackle #coronainpakistan.\n\n#covid2019\xe2\x80\xa6 https://t.co/9qrgehl9um""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@reece_youngking heard you got #corona no wonder your discography is so sick https://t.co/bp5tbbi6hw',"Sentiment(polarity=-0.7142857142857143, subjectivity=0.8571428571428571)",0.8571428571428571,-0.7142857142857143
"b'self quarantine is the best way to stop #corona. sit back, @webingeit  and relax'","Sentiment(polarity=0.5, subjectivity=0.15)",0.15,0.5
b'what\xe2\x80\x99s happening twitter? \nsurviving #quarantine to stay safe ! \n#blogs #corona https://t.co/umngg83hec',"Sentiment(polarity=0.625, subjectivity=0.5)",0.5,0.625
b'10000 reasons to praise the lord for our healthcare nurses and doctors... 10000 reason to pray for those that suffe\xe2\x80\xa6 https://t.co/wpf3fhi5wp',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""everyone is talking about #neelambari's quarantine. \n\n but #vasireddy locked up himself in a room more than 20 year\xe2\x80\xa6 https://t.co/srwnxulz8i""","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"b""whoever is forwarding corona virus preventive messages to my parent's phone can u pls stoppppp\n#coronavirusindia #corona""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'this is truly extraordinary \n#corona #covid19 https://t.co/abe8matozh',"Sentiment(polarity=0.3333333333333333, subjectivity=1.0)",1.0,0.3333333333333333
b'coronavirus disease (covid-19)\xc2\xa0is a new strain that was discovered in 2019 and has not been previously identified i\xe2\x80\xa6 https://t.co/odlxfbm9i9',"Sentiment(polarity=-0.015151515151515152, subjectivity=0.3106060606060606)",0.3106060606060606,-0.015151515151515152
b'top 10 #corona infected countries\n#coronainpakistan \n#coronavirusupdate https://t.co/c1vtluycf2',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
b'problems #master #coronavirusindia #coronavirusupdate #socialdistanacing #ultimatesuccesstonic #coronainmaharashtra\xe2\x80\xa6 https://t.co/xbcnfmvz7t',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'a @foxnews poll. #journalism ?  \xf0\x9f\x99\x84 #trump &amp; #corona https://t.co/glnzslubcg',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""if you are seeking any help related to #coronavirus you may contact to given numbers. let's fight against #corona. https://t.co/bgcsbdn7wj""","Sentiment(polarity=0.0, subjectivity=0.4)",0.4,0.0
b'#covid19 effect.\n#coronavirusindia #corona https://t.co/evekedec7w',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'self isolation in harar\n\nstay home\n       &amp;\ndo \xe1\x89\xa0\xe1\x88\xad\xe1\x8c\xab \n\n#corona #harar',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#corona #coronasongs #songoftheday #lyrics #songwriters \ni wrote this lyrics against corona.\nstay shiny \xe2\x9c\xa8 https://t.co/rypz2mamdd',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'i can\xe2\x80\x99t go tonight- i have 2 spare tickets for tonight\xe2\x80\x99s game.\nwill include presidents club dinner, free beers and\xe2\x80\xa6 https://t.co/36plkcipav'","Sentiment(polarity=0.4, subjectivity=0.8)",0.8,0.4
"b'y\xe2\x80\x99all. \na lot of my friends found jesus in this past week or so.\noh, they\xe2\x80\x99d holler at j.h.c. here &amp; there in the pa\xe2\x80\xa6 https://t.co/bms7gprmym'","Sentiment(polarity=-0.25, subjectivity=0.25)",0.25,-0.25
b'ford announced that it is temporarily suspending production at its manufacturing sites in north america to march 30\xe2\x80\xa6 https://t.co/bx2dv6z2nu',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'#diabetes and #corona\nprecautions, yes. panic, no\nwhat is the evidence so far ( source-ada/cdc)\n7. do not change an\xe2\x80\xa6 https://t.co/hqolkivetw'","Sentiment(polarity=0.1, subjectivity=1.0)",1.0,0.1
"b'what do you do during a global pandemic? watch a scary movie about the same exact thing, apparently. #netflix\xe2\x80\xa6 https://t.co/f562k4hzue'","Sentiment(polarity=-0.04, subjectivity=0.34500000000000003)",0.34500000000000003,-0.04
b'2/1 respected pm @narendramodi ji it is well known your affection with #railways so may have good idea about breath\xe2\x80\xa6 https://t.co/vxzsrkhu0p',"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.6000000000000001,0.7
"b'indeed, we can ""all"" do better for this world of ours &amp; each other!\n\n#coronavirus #covid19 #life #lifestyle\xe2\x80\xa6 https://t.co/hvcmxcuhsd'","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"b'sold-outs like who, un etc are the biggest reasons for global crises like #corona \n\nno clear evidence of the novel\xe2\x80\xa6 https://t.co/zhmhk2iiyd'","Sentiment(polarity=0.05000000000000001, subjectivity=0.19166666666666665)",0.19166666666666665,0.05000000000000001
b'she is a volunteer lady doctor.\xe2\x9d\xa4\xef\xb8\x8f.going to wuhaan city...to treat corona virus patients.\xf0\x9f\x98\xa5..this is a potential  sui\xe2\x80\xa6 https://t.co/k5erdyx8fn',"Sentiment(polarity=0.0, subjectivity=1.0)",1.0,0.0
"b'#corona in #india all other #it companies, ""work from home"" ... @wipro , ""overtime""'","Sentiment(polarity=-0.125, subjectivity=0.375)",0.375,-0.125
"b""@avhstiftung i've been reading #corona -related research papers, mostly about protein structures. amazing how many\xe2\x80\xa6 https://t.co/irelnaytla""","Sentiment(polarity=0.3666666666666667, subjectivity=0.6)",0.6,0.3666666666666667
"b""as #china can't overtake #italy so #chinavirus now overtook #italia..\n\n#coronavirusupdate #corona #wuhanvirus\nwho w\xe2\x80\xa6 https://t.co/jrwrfvgcfc""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""in pictures: pope francis witness empty st. peter's square in vatican #popefrancis....... #vatican #rome #italy\xe2\x80\xa6 https://t.co/fr9opggvug""","Sentiment(polarity=-0.1, subjectivity=0.5)",0.5,-0.1
b'@incindia outbreak of our economy is more dengarus than outbreak of #corona.',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"b'fca announced that fca has agreed to cease production at its plants across north america, starting progressively fr\xe2\x80\xa6 https://t.co/dnugukwu5q'","Sentiment(polarity=0.0, subjectivity=0.1)",0.1,0.0
"b'indian villages r still safe &amp; comparatively out of reach of kovid-19, so spend a few days in yr village 2 keep yrs\xe2\x80\xa6 https://t.co/ovchs4ggxm'","Sentiment(polarity=0.15, subjectivity=0.3)",0.3,0.15
"b'\xe2\x80\x9cby 2020, we\xe2\x80\x99ll see the end of iras, mutual funds, pension, and retirement plans, and yes, it\xe2\x80\x99s true, the\xe2\x80\xa6 https://t.co/jmhnyvtezg'","Sentiment(polarity=0.35, subjectivity=0.65)",0.65,0.35
"b""@ta_mills shush now ... i'm too busy facing a 'simple and inescapable choice' between the 'stability and strong gov\xe2\x80\xa6 https://t.co/lene1kxzyv""","Sentiment(polarity=0.17777777777777778, subjectivity=0.46349206349206346)",0.46349206349206346,0.17777777777777778
b'ink on rice paper.                                       18\xe2\x80\x9dx12\xe2\x80\x9d\xe2\x80\xa6 https://t.co/yerk5gfx5k',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'businesses and even everyday life are affected by covid-19 or coronavirus across the region. sgs technologie descri\xe2\x80\xa6 https://t.co/0laue3wr7a',"Sentiment(polarity=-0.2, subjectivity=0.6)",0.6,-0.2
"b'@who98408150 his speech was ridiculous. there is no money to help, no action to take. no hope! #nowayoutturkey #onewayticket #corona'","Sentiment(polarity=-0.19791666666666666, subjectivity=0.55)",0.55,-0.19791666666666666
"b'when #corona will kill you, but you put on a pretty face for the #virus. #covid #keepcalmwashhand\xe2\x80\xa6 https://t.co/da3u1s1c5c'","Sentiment(polarity=0.25, subjectivity=1.0)",1.0,0.25
b'india should seize this #corona moment to provide social security to vulnerable workers https://t.co/oxl2ugam7m wri\xe2\x80\xa6 https://t.co/iukveppnzd',"Sentiment(polarity=-0.23333333333333334, subjectivity=0.2833333333333333)",0.2833333333333333,-0.23333333333333334
b'she gets it!! https://t.co/024e1bmuxv #coronavirus #coronavirusupdate #corona #coronavirusupdates #coronavid19',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'\xe2\x80\x98not\xe2\x80\x99 an example of \xe2\x80\x98social distancing\xe2\x80\x99...ppl! be smart! stay safe! #corona #coronavid19 https://t.co/rcwponkpe2',"Sentiment(polarity=0.4464285714285714, subjectivity=0.5714285714285714)",0.5714285714285714,0.4464285714285714
"b""with coronavirus cases increasing everyday, it's the time to stay safe. some ways are:\n\xe2\x80\xa2avoid touching face, nose,m\xe2\x80\xa6 https://t.co/rvcd4ejc8u""","Sentiment(polarity=0.26666666666666666, subjectivity=0.5333333333333333)",0.5333333333333333,0.26666666666666666
"b""my eyes have tears, i have a runny nose, i'm breathing heavy and can't talk coherently... no, its not #corona.. jus\xe2\x80\xa6 https://t.co/p2efchqaqd""","Sentiment(polarity=0.15, subjectivity=0.6)",0.6,0.15
b'#coronavirusus #corona #koronavir\xc3\xbcs #koronavir\xc3\xbcs\xc3\xbc #korona # @ turkey https://t.co/rvchutikj4',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'when you died for #corona virus 3 minutes ago and the scientist just invented a cure \n\nyou in hell:- https://t.co/bnmo0nr8hw',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@resellcalendar \xe2\x80\x9c#corona-virus-resell-info\xe2\x80\x9d what is there to defend?',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""in hard times like these, share your @netflix password with those who don't have an account and show your solidarit\xe2\x80\xa6 https://t.co/pfczecyhkm""","Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",0.5416666666666666,-0.2916666666666667
b'i am an ed nurse in the us and need to report we are forced to wear the same mask (not n95) for a week. #cnn\xe2\x80\xa6 https://t.co/4drhec5h3f',"Sentiment(polarity=-0.15000000000000002, subjectivity=0.1625)",0.1625,-0.15000000000000002
b'what do the public think about how corona will impact the uk? #corona #peston #coronavirusupdate #covid_19\xe2\x80\xa6 https://t.co/vo6t5zkcfl',"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.06666666666666667,0.0
"b'corona is not an excuse to forget your manners.\ni had a lady in a store telling me ""will you move"" and there was a\xe2\x80\xa6 https://t.co/ficy2uwcd0'","Sentiment(polarity=-0.05, subjectivity=0.05)",0.05,-0.05
b'make this trend please! \n#corona #wearetheworld \n\nwe are the world\nwe are the children\nwe are the ones who make a b\xe2\x80\xa6 https://t.co/ptfkyejano',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'no matter what people do to themselves and to one another, the spring constantly renews itself.\n\n~tolstoy #quote\xe2\x80\xa6 https://t.co/7we0jxsvzw'","Sentiment(polarity=0.0, subjectivity=0.3333333333333333)",0.3333333333333333,0.0
b'poor:- i eat when i have food. \nrich:- i eat when i feel hungry. \ngovernment should focus on the policy so that poo\xe2\x80\xa6 https://t.co/ubhdwdvadi',"Sentiment(polarity=-0.4, subjectivity=0.6)",0.6,-0.4
"b""don't take #covid\xe3\x83\xbc19 easy... take precautions and stay safe...#corona #pandemic""","Sentiment(polarity=0.43333333333333335, subjectivity=0.8333333333333334)",0.8333333333333334,0.43333333333333335
b'moments before earth cancelled everything. \n#drumbots #dallas #grapevine #texas #travelling #drummersofinstagram\xe2\x80\xa6 https://t.co/0dfcivxhs1',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'yes this can boost our search for the cure fast #coronavirusupdate #indiafightscorona #corona https://t.co/q0ptki4i6e',"Sentiment(polarity=0.2, subjectivity=0.6)",0.6,0.2
"b""for the first time in history indians aren't bragging about returning from abroad. #coronavirusindia #covid2019india #corona""","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.3333333333333333,0.25
b'#who world health organisation given 5 safe steps to avoid #corona\n\n #coronavirusindia #covid19 @unesco https://t.co/mjhh39zlpj',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"b'""need to motivate each other""\xf0\x9f\x98\x8a\n\nkeep our heart strong. tougher days r coming. look around the world people r suffer\xe2\x80\xa6 https://t.co/e6so1ym9if'","Sentiment(polarity=0.15416666666666665, subjectivity=0.5541666666666667)",0.5541666666666667,0.15416666666666665
b'what checks are done to prevent #corona entry in #kashmir ?',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'section 144 imposed in bandipora  #corona-19 https://t.co/wmfd9cz72q',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@cubixworldwide extends its #emotional support in this dire time. as the #corona epidemic spreads and everyone face\xe2\x80\xa6 https://t.co/tapsg5jtpk',"Sentiment(polarity=0.0, subjectivity=0.65)",0.65,0.0
b'the spectacular #spiderman 176 \n\npublished in may 1991. this book is the first appearance of the super villain\xe2\x80\xa6 https://t.co/wovzymj3b5',"Sentiment(polarity=0.39444444444444443, subjectivity=0.6333333333333333)",0.6333333333333333,0.39444444444444443
b'i have a family member coming from overseas and he got kicked out of his house and he\xe2\x80\x99s staying with us i\xe2\x80\x99m scared #corona',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@aajtak if #corona happened during upa under manmohan singh &amp; sonia gandhi :\n\nrs 5000 cr    lab scam\nrs 7000 cr\xe2\x80\xa6 https://t.co/tzzbgndjio',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'\xf0\x9f\xa4\xa3 hahahha ! something to relieve your stress caused by #corona https://t.co/wjagb9n0ra',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'sa business owners of all sizes are facing 4 common threats: #corona #competition #crime and #eskom. @pavlobiz disc\xe2\x80\xa6 https://t.co/sd5ryxmzty',"Sentiment(polarity=-0.3, subjectivity=0.5)",0.5,-0.3
b'a crisis is just another opportunity to learn something: getting ready to teach \xe2\x80\x9cdata handling: database\xe2\x80\x9d from home\xe2\x80\xa6 https://t.co/9dzuhscbfv',"Sentiment(polarity=0.2, subjectivity=0.5)",0.5,0.2
b'@abpnews @rubikaliyaquat sab ke sab chutiye \nnot #corona but asshole people will destroy india. \nshame \xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb',"Sentiment(polarity=-0.2, subjectivity=0.0)",0.0,-0.2
b'the world taking precautions in pictures.\n\n1. china. wuhan. robot disinfecting neighbourhoods\n2. china. disinfectin\xe2\x80\xa6 https://t.co/xa0d3lmrqf',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'""even beyond combating pathogens, there are several other scientific benefits attached to the process of cremation\xe2\x80\xa6 https://t.co/mfzdas7ghs'","Sentiment(polarity=-0.0625, subjectivity=0.1875)",0.1875,-0.0625
b'section 144 imposed in bandipora  #corona-19 https://t.co/pao4zp9i5l',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'""they stay out of home for us,\nlet\'s stay at home for them""\n\n#letsfightcorona\n#coronavirusindia #corona https://t.co/noooyxhkcv'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@amruthavilaas it will be present in all climatic conditions ..... temperature won\xe2\x80\x99t affect #corona https://t.co/tc2lt2zbq7',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'#diabetes and #corona\nprecautions, yes. panic, no\nwhat is the evidence so far ( source-ada/cdc)\n6. check sugar freq\xe2\x80\xa6 https://t.co/5w8pmjjhwh'","Sentiment(polarity=0.1, subjectivity=1.0)",1.0,0.1
"b""let everything thing be shut and open it on saturday and so on. let's give this a try.\nshare it as much as possible\xe2\x80\xa6 https://t.co/4fda3y28aj""","Sentiment(polarity=0.1, subjectivity=0.35)",0.35,0.1
b'if #corona happened during upa under manmohan singh &amp; sonia gandhi :\n\nrs 5000 cr    lab scam\nrs 7000 cr    mask sca\xe2\x80\xa6 https://t.co/7wi6muf5a9',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@trai\nplease order cable and dth companies to give free subscription of all the channels to everyone for a month. h\xe2\x80\xa6 https://t.co/zm482wi6ja',"Sentiment(polarity=0.4, subjectivity=0.8)",0.8,0.4
b'enforcing social distancing should be easy in this country.\nreligion and caste has already divided people from each\xe2\x80\xa6 https://t.co/jc2xqe15f0',"Sentiment(polarity=0.23333333333333334, subjectivity=0.45)",0.45,0.23333333333333334
"b'@railminindia  are cancellation charges presently waived , considering #coronavirusoutbreak? @irctceastzone\xe2\x80\xa6 https://t.co/nbexp5cqfh'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'south korean teen death not linked to virus: officials\n#covid19 #corona #coronavirus #coronavirusupdate \nhttps://t.co/3dsrdvbwon',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@archersaggi @babaaagaya phok you #corona wale chicha.. https://t.co/tsxg7bnxvs',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@authackeray @officeofut just to show the officials these pune it companies have given work-from-home for a few top\xe2\x80\xa6 https://t.co/0aii1fkzto',"Sentiment(polarity=-0.2, subjectivity=0.1)",0.1,-0.2
b'social distancing is important to fight #covid19/ #corona virus prevention is better than when there is no cure !\xe2\x80\xa6 https://t.co/g1qqqofngp',"Sentiment(polarity=0.3527777777777778, subjectivity=0.5222222222222223)",0.5222222222222223,0.3527777777777778
b'@kavithareddy16 because slaves gather in huge numbers at railway stations and airports to welcome criminals returni\xe2\x80\xa6 https://t.co/qhmypt62q6',"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",0.9,0.6000000000000001
b'sorry for the inconvenience.\n#glaubelogistics\nhttps://t.co/upugodjkfd\n.\n.\n#corona #covid19 #coronaawareness\xe2\x80\xa6 https://t.co/zwjptgnm8h',"Sentiment(polarity=-0.5, subjectivity=1.0)",1.0,-0.5
b'@officialdmrc humble request to officials of @officialdmrc that do some arrangements in lifts in metro stattions to\xe2\x80\xa6 https://t.co/yvcdvqmtwa',"Sentiment(polarity=-0.2, subjectivity=0.4)",0.4,-0.2
b'#stayalert ! \xe2\x9a\xa0\xef\xb8\x8f\n#covid19 \xe2\x80\xbc\xef\xb8\x8f\nstay safe ! \xe2\x9c\x85\nstay aware \xf0\x9f\x92\xaf\nstay safe..! \xe2\x9c\x85\n#covid_19 #corona\xe2\x80\xbc\xef\xb8\x8f\n#healthyindia \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6 https://t.co/95hwh6cpzc',"Sentiment(polarity=0.5, subjectivity=0.4166666666666667)",0.4166666666666667,0.5
b'myth busters by @mohfw_india \nshare the correct information.\n\n#covid2019 #coronaindia #coronavirusupdate\xe2\x80\xa6 https://t.co/rgu9xun1kb',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'protective measures for #corona virus (covid-19): \na. wash your hands with soap and water frequently or use alcohol\xe2\x80\xa6 https://t.co/zige8n1p98',"Sentiment(polarity=0.1, subjectivity=0.3)",0.3,0.1
b'all these #corona testimonials poppin up on here smh just stay tf home. \n\nfinna go into full hibernation mode. \n\nsh\xe2\x80\xa6 https://t.co/gimfy6xrvr',"Sentiment(polarity=0.35, subjectivity=0.55)",0.55,0.35
"b""season 1 - episode 2\n\nit's been a few months of #covid_19. \nbrands are trying to find a position and trying despera\xe2\x80\xa6 https://t.co/qsonjrzex2""","Sentiment(polarity=-0.2, subjectivity=0.1)",0.1,-0.2
